DestinationID,Name,State,Type,Popularity,BestTimeToVisit
1846,Zunheboto Sumi Baptist Church,Nagaland,Religious,7.2149,Oct-Mar
1847,Sumi Heritage Village,Nagaland,Culture,6.8561,Oct-Mar
1848,Mount Saramati,Nagaland,Adventure,7.0848,Apr-Jun
1849,Naukho Village,Nagaland,Culture,9.1604,Oct-Mar
1850,Nagaland State Museum,Nagaland,Education,8.4345,Oct-Mar
1851,Agatti Island,Lakshadweep,Beach,7.351,Mar-Jun
1852,Bangaram Atoll,Lakshadweep,Beach,8.9468,Mar-Jun
1853,Thinnakara Island,Lakshadweep,Nature,9.0835,Jul-Sep
1854,Kavaratti Marine Aquarium,Lakshadweep,Science,9.0388,Oct-Mar
1855,Minicoy Lighthouse,Lakshadweep,Historical,9.2568,Oct-Mar
1856,Kalpeni Coral Reef,Lakshadweep,Adventure,7.2497,Apr-Jun
1857,Kadmat Island Beach,Lakshadweep,Beach,8.7634,Mar-Jun
1858,Pitti Bird Sanctuary,Lakshadweep,Wildlife,7.8768,Nov-Feb
1859,Jubilee Park,Jharkhand,Nature,9.0252,Jul-Sep
1860,Tata Steel Zoological Park,Jharkhand,Wildlife,8.6835,Nov-Feb
1861,Dimna Lake,Jharkhand,Nature,8.8278,Jul-Sep
1862,Dalma Wildlife Sanctuary,Jharkhand,Wildlife,8.4657,Nov-Feb
1863,Hudco Lake,Jharkhand,Nature,7.0245,Jul-Sep
1864,Bhuvaneshwari Temple Jamshedpur,Jharkhand,Religious,8.1311,Oct-Mar
1865,Russie Modi Centre of Excellence,Jharkhand,Culture,9.4547,Oct-Mar
1866,Jayanti Sarovar,Jharkhand,Nature,9.3124,Jul-Sep
1867,Chandil Dam,Jharkhand,Engineering,6.6203,Oct-Mar
1868,Marine Drive Jamshedpur,Jharkhand,Leisure,6.9865,Oct-Mar
1869,Pahari Mandir,Jharkhand,Religious,6.8869,Oct-Mar
1870,Jagannath Temple Ranchi,Jharkhand,Religious,8.6759,Oct-Mar
1871,Rock Garden Ranchi,Jharkhand,Nature,8.9523,Jul-Sep
1872,Tagore Hill Ranchi,Jharkhand,Historical,7.1331,Oct-Mar
1873,Dassam Falls,Jharkhand,Nature,8.0132,Jul-Sep
1874,Hundru Falls,Jharkhand,Nature,9.0213,Jul-Sep
1875,Jonha Falls,Jharkhand,Nature,8.6964,Jul-Sep
1876,Panchghagh Falls,Jharkhand,Nature,8.1227,Jul-Sep
1877,Hirni Falls,Jharkhand,Nature,8.2676,Jul-Sep
1878,Birsa Zoological Park,Jharkhand,Wildlife,8.0208,Nov-Feb
1879,Patratu Valley,Jharkhand,Nature,7.3861,Jul-Sep
1880,Patratu Dam,Jharkhand,Engineering,8.1913,Oct-Mar
1881,Rajrappa Temple,Jharkhand,Religious,8.5642,Oct-Mar
1882,Netarhat Sunset Point,Jharkhand,Nature,9.1195,Jul-Sep
1883,Magnolia Point,Jharkhand,Nature,8.4059,Jul-Sep
1884,Upper Ghaghri Falls,Jharkhand,Nature,8.7817,Jul-Sep
1885,Lower Ghaghri Falls,Jharkhand,Nature,6.9722,Jul-Sep
1886,Lodh Falls (Burha Falls),Jharkhand,Nature,7.8798,Jul-Sep
1887,Betla National Park,Jharkhand,Wildlife,6.5184,Nov-Feb
1888,Palamau Fort,Jharkhand,Historical,7.2329,Oct-Mar
1889,Shikharji (Parashnath),Jharkhand,Religious,8.6774,Oct-Mar
1890,Madhuban Jain Temples,Jharkhand,Religious,9.4762,Oct-Mar
1891,Usri Falls,Jharkhand,Nature,6.7889,Jul-Sep
1892,Khandoli Park,Jharkhand,Adventure,7.699,Apr-Jun
1893,Maithon Dam,Jharkhand,Engineering,8.899,Oct-Mar
1894,Panchet Dam,Jharkhand,Engineering,7.1046,Oct-Mar
1895,Topchanchi Lake,Jharkhand,Nature,8.1614,Jul-Sep
1896,Baidyanath Dham,Jharkhand,Religious,8.6973,Oct-Mar
1897,Tapovan Caves,Jharkhand,Religious,8.3448,Oct-Mar
1898,Naulakha Temple,Jharkhand,Religious,7.0564,Oct-Mar
1899,Trikut Pahar Ropeway,Jharkhand,Adventure,7.5602,Apr-Jun
1900,Satsang Ashram Deoghar,Jharkhand,Religious,8.8499,Oct-Mar
1901,National War Memorial,Delhi,Historical,8.1588,Oct-Mar
1902,Bharat Mandapam (IECC),Delhi,Engineering,6.5061,Oct-Mar
1903,Kartavya Path,Delhi,Historical,8.7813,Oct-Mar
1904,Prithvi Raj Chauhan Fort,Haryana,Historical,6.5966,Oct-Mar
1905,Asigarh Fort,Haryana,Historical,8.7354,Oct-Mar
1906,Loharu Fort Ruins,Haryana,Historical,7.0999,Oct-Mar
1907,Tosham Rock Inscriptions,Haryana,Historical,9.3746,Oct-Mar
1908,Ancient Mound Agroha,Haryana,Historical,7.598,Oct-Mar
1909,Lat Ki Masjid,Haryana,Historical,7.4746,Oct-Mar
1910,Hisar-i-Firoza Fort,Haryana,Historical,6.9385,Oct-Mar
1911,Guajari Mahal,Haryana,Historical,7.4103,Oct-Mar
1912,Tomb of Sheikh Chilli,Haryana,Historical,9.1295,Oct-Mar
1913,Brahma Sarovar Ghats,Haryana,Religious,9.4898,Oct-Mar
1914,Sannihit Sarovar,Haryana,Religious,7.5991,Oct-Mar
1915,Krishna Museum,Haryana,Education,7.8409,Oct-Mar
1916,Science Panorama,Haryana,Science,8.6641,Oct-Mar
1917,Dharohar Museum,Haryana,Culture,9.1582,Oct-Mar
1918,Sheikh Musa Tomb,Haryana,Historical,8.2757,Oct-Mar
1919,Kotla Lake,Haryana,Nature,7.669,Jul-Sep
1920,Chui Mai Pond,Haryana,Nature,7.7325,Jul-Sep
1921,Parontha Gali,Delhi,Cuisine,8.5845,Oct-Mar
1922,Majnu ka Tilla (Tibetan Colony),Delhi,Culture,6.5,Oct-Mar
1923,Sanjay Lake Park,Delhi,Nature,8.3556,Jul-Sep
1924,Bhardwaj Lake,Delhi,Adventure,7.5605,Apr-Jun
1925,Asola Bhatti Wildlife Sanctuary,Delhi,Wildlife,8.8813,Nov-Feb
1926,National Police Memorial,Delhi,Historical,6.7703,Oct-Mar
1927,Kalyani Fort,Karnataka,Historical,8.2611,Oct-Mar
1928,Madrasa Mahmud Gawan,Karnataka,Education,7.9383,Oct-Mar
1929,Chaukhandi of Hazrat Khalil Ullah,Karnataka,Historical,8.4241,Oct-Mar
1930,Bidar Fort Gateways,Karnataka,Historical,6.6856,Oct-Mar
1931,Bahmani Tombs,Karnataka,Historical,8.2364,Oct-Mar
1932,Papnash Shiva Temple,Karnataka,Religious,8.1807,Oct-Mar
1933,Narasimha Jhira Cave Temple,Karnataka,Religious,8.1782,Oct-Mar
1934,Kittur Chennamma Fort,Karnataka,Historical,8.3071,Oct-Mar
1935,Belgaum Fort,Karnataka,Historical,8.5268,Oct-Mar
1936,Kamal Basadi Jain Temple,Karnataka,Religious,8.9138,Oct-Mar
1937,Gokak Falls,Karnataka,Nature,7.3026,Jul-Sep
1938,Godchinamalaki Falls,Karnataka,Nature,8.9742,Jul-Sep
1939,Hidkal Dam,Karnataka,Engineering,7.9903,Oct-Mar
1940,Naviltirtha Dam,Karnataka,Engineering,6.7223,Oct-Mar
1941,Saundatti Yellamma Temple,Karnataka,Religious,6.6666,Oct-Mar
1942,Sogi Ground,Karnataka,Nature,7.4965,Jul-Sep
1943,Sahasralinga,Karnataka,Religious,8.8533,Oct-Mar
1944,Unchalli Falls,Karnataka,Nature,8.6208,Jul-Sep
1945,Magod Falls,Karnataka,Nature,8.8645,Jul-Sep
1946,Sathodi Falls,Karnataka,Nature,8.0476,Jul-Sep
1947,Kavala Caves,Karnataka,Adventure,7.8155,Apr-Jun
1948,Syntheri Rocks,Karnataka,Nature,6.9342,Jul-Sep
1949,Dandeli River Rafting,Karnataka,Adventure,7.4783,Apr-Jun
1950,Anshi National Park,Karnataka,Wildlife,7.7969,Nov-Feb
1951,Sadashivgad Fort,Karnataka,Historical,6.757,Oct-Mar
1952,Rabindranath Tagore Beach,Karnataka,Beach,7.1545,Mar-Jun
1953,Kurumgad Island,Karnataka,Nature,8.2913,Jul-Sep
1954,Warship Museum Karwar,Karnataka,Education,8.7051,Oct-Mar
1955,Idagunji Ganapathi Temple,Karnataka,Religious,9.4959,Oct-Mar
1956,Apsarakonda Falls & Beach,Karnataka,Nature,9.2995,Jul-Sep
1957,Mirjan Fort,Karnataka,Historical,8.4248,Oct-Mar
1958,Yana Caves & Rocks,Karnataka,Nature,7.7585,Jul-Sep
1959,Vibhuti Falls,Karnataka,Nature,8.4055,Jul-Sep
1960,Murudeshwar Statue,Karnataka,Religious,8.8555,Oct-Mar
1961,Netrani Island Scuba,Karnataka,Adventure,6.8466,Apr-Jun
1962,Bhatkal Light House,Karnataka,Historical,7.7243,Oct-Mar
1963,Koliwada Fish Market,Maharashtra,Cuisine,9.0186,Oct-Mar
1964,Zaveri Bazaar,Maharashtra,Shopping,7.6459,Oct-Mar
1965,Mangaldas Market,Maharashtra,Shopping,8.212,Oct-Mar
1966,Dharavi Craft Tours,Maharashtra,Culture,8.2598,Oct-Mar
1967,Sewri Flamingo Point,Maharashtra,Wildlife,7.0457,Nov-Feb
1968,Mahim Nature Park,Maharashtra,Nature,7.5808,Jul-Sep
1969,Worli Koliwada Village,Maharashtra,Culture,7.4974,Oct-Mar
1970,Global Pagoda Museum,Maharashtra,Education,6.5692,Oct-Mar
1971,Vajreshwari Hot Springs,Maharashtra,Nature,6.5631,Jul-Sep
1972,Ganeshpuri Temple,Maharashtra,Religious,8.9942,Oct-Mar
1973,Upvan Lake,Maharashtra,Leisure,7.3124,Oct-Mar
1974,Yeoor Hills,Maharashtra,Nature,8.05,Jul-Sep
1975,Tansa Wildlife Sanctuary,Maharashtra,Wildlife,7.3896,Nov-Feb
1976,Bhatsa Dam,Maharashtra,Engineering,9.3223,Oct-Mar
1977,Mahuli Fort,Maharashtra,Adventure,7.2709,Apr-Jun
1978,Gorakhgad Fort,Maharashtra,Adventure,7.7838,Apr-Jun
1979,Sidhhagadh Fort,Maharashtra,Historical,9.1177,Oct-Mar
1980,Naneghat Ancient Pass,Maharashtra,Historical,9.025,Oct-Mar
1981,Lenyadri Caves,Maharashtra,Religious,7.0506,Oct-Mar
1982,Ozar Vighnahar Ganpati,Maharashtra,Religious,8.9067,Oct-Mar
1983,Malshej Falls,Maharashtra,Nature,7.8697,Jul-Sep
1984,Pimpalgaon Joga Dam,Maharashtra,Engineering,7.9443,Oct-Mar
1985,Harishchandragad Kokankada,Maharashtra,Nature,6.8922,Jul-Sep
1986,Kalsubai Temple,Maharashtra,Religious,6.733,Oct-Mar
1987,Bhavali Dam,Maharashtra,Engineering,8.6818,Oct-Mar
1988,Vaitarna Dam,Maharashtra,Engineering,7.9849,Oct-Mar
1989,Tringalwadi Fort,Maharashtra,Historical,7.8055,Oct-Mar
1990,Camel Valley View,Maharashtra,Nature,8.6865,Jul-Sep
1991,Ghatandevi Temple,Maharashtra,Religious,8.7949,Oct-Mar
1992,Sula Vineyards Tasting Room,Maharashtra,Cuisine,6.9687,Oct-Mar
1993,York Winery,Maharashtra,Leisure,8.3274,Oct-Mar
1994,Soma Vine Village,Maharashtra,Leisure,6.8978,Oct-Mar
1995,Trimbakeshwar Ghats,Maharashtra,Religious,8.7524,Oct-Mar
1996,Anjaneri Hill (Hanuman Birth),Maharashtra,Religious,8.4681,Oct-Mar
1997,Harihar Fort (Staircase),Maharashtra,Adventure,9.3702,Apr-Jun
1998,Baswant Garden,Maharashtra,Nature,6.6979,Jul-Sep
1999,Dugarwadi Waterfall,Maharashtra,Nature,6.6621,Jul-Sep
2000,Gangapur Dam,Maharashtra,Engineering,7.3398,Oct-Mar
